"","title","content","url"
"55","Unchanged repo rate to help realty revival: Industry experts","MUMBAI: The Reserve Bank of India's (RBI) decision to keep the repo rate unchanged will give a much needed boost to the real estate sector which is witnessing signs of revival in the past six months, industry experts said.

The apex bank on Friday kept the repo rate unchanged at 6.50 per cent, despite global and domestic macro-economic headwinds of rising interest rates in the US, rising crude prices, threat of crude oil fuelled inflation, weaker currency and FII outflows, Knight Frank India chairman and managing director Shishir Baijal said.

Sensex battered, rupee breaches 74-mark as RBI keeps repo rate unchanged


""The rates remaining unchanged has opened a great opportunity for buyers. As the festive season is also round the corner and property rates are fairly low across the country, it will trigger the home buying sentiment in the market. Also the rupee has depreciated to its all time low to 74 against dollar should attract NRI property buyers,"" Poddar Housing and Development managing director Rohit Poddar said.

Echoing similar views CREDAI national president Jaxay Shah said the decision to keep the repo rate unchanged is a relief to the developers, home buyers and real estate stakeholders at large.

Rupee sinks to all-time low, breaches 74-mark against US dollar


""However, the economy is too precariously poised for real estate to pull itself by its bootstraps. We hope in particular for decisive steps to end the credit freeze,"" he added.

Welcoming the decision, CBRE India and South East Asia chairman Anshuman Magazine said that any hike in repo rate would have impacted consumption sentiments and also the real estate sector.

""Also, the change in stance of the RBI from neutral to calibrated tightening is an indication of the intent to keep inflation levels in check,"" he said.

Voicing similar concerns, Colliers International India managing director Joe Verghese opined that considering the mood of uneasiness in the banking and financial sector, the RBI has taken the right step by not going in for another hike in interest rates at this stage.

""This would have only further dampened the sentiments across the real estate industry, especially with the festive season round the corner,"" he said.

House of Hiranandani chairman and MD Surendra Hiranandani said the hike might have impacted consumption sentiments negatively ahead of the festive season.

""From a consumers perspective, home loan rates are attractive so they must utilise this opportunity and make their purchases by cashing in on deals in the market,"" he said.

Group CEO Housing.com Dhruv Agarwala felt that as we are near the festive season, a rate cut would have allowed potential buyers to plan better for their investments in the property market for the current financial year.

Property consultant JLL CEO and country head Ramesh Nair said that for home buyers, the timing could not have been better as lending rates are not expected to increase from current levels.

""Besides providing a major fillip to buyer sentiment, RBI's move should also translate into boosting demand. With the latest GDP numbers indicating better growth prospects for the Indian economy, we hope the central bank will have enough elbow room to make it conducive for home buyers,"" he added.


Paradigm Realty managing director Parth Mehta said this pause on the repo rate is a temporary relief and is not a burden for the home buyers especially during this festive season.


Knight Frank India CMD Shishir Baijal said: ""While we are in a rising interest rate cycle now, the pause will provide a temporary relief to the home buyer sentiment and support the festive season demand.""


ATS group firm Homekraft CEO Prasoon Chauhan welcomed RBI's decision as status quo on rate hike would give the right boost to the sector. ""We expect with the festive season kicking in, there will be further growth in housing demand for projects by renowned developers”.","https://timesofindia.indiatimes.com/business/business/india-business/unchanged-repo-rate-to-help-realty-revival-industry-experts/articleshow/66090236.cms"
"56","‘GST makes jt development of realty projects unviable’","NEW DELHI: Joint development of a real estate project, including housing, has become unviable due to inclusion of such a practice under the Goods and Services Tax (GST) regime, say developers. Joint Development Agreements (JDAs) now attract GST at the rate of 18%.

According to the new regime, the land owner renders a ‘service’ to the developer via the transfer of development (construction) rights and therefore GST is applicable at the JDA execution stage itself, said a CEO of a real estate firm from Mumbai, whose efforts to enter into agreement with a farmer in Gurgaon fell through. “This increases the cost of a project, making it unviable in the present market scenario,” said the CEO, who declined to be named.

There are two common types of JDAs. One is area-sharing JDA. Under which, the developer pays the land owner a deposit and hands over a certain percentage of the developed area in the project to secure development rights.

Another model is the revenue-sharing JDA, where the developer pays the land owner a deposit and a share of the revenues from the project to secure the development rights.

In the pre-GST era, revenue-sharing JDAs were outside the ambit of service tax and area-sharing JDAs would attract service tax at the time of approvals for the project, once the apartments/units under the land owner’s area share were identified.

But in the new regime, the GST at the rate of 18% on the market value of the deal has to be paid at the time of execution of the deal itself, which in turn results in cash flow concerns for both parties, said Pankaj Goyal, director of Express Builders.


Suppose a developer is constructing 200 apartments under JDA with an agreement that 100 apartments would be given back to the land owner after finishing the construction to compensate for the value of land.


If the cost of each apartment is Rs one crore, the deal size would be treated as of Rs 100 crore and a GST of Rs 18 crore would be levied.

As land costs have increased, JDAs have become a popular and preferred format for real estate development in the country and helped address the need for housing stock in a sustainable manner, said CREDAI chairman Getamber Anand, who is also the CMD of ATS infrastructure.


“The JDA model enables the developer to share market risk with land owner and reduces capital outlay,” he said.","https://timesofindia.indiatimes.com/business/business/india-business/gst-makes-jt-development-of-realty-projects-unviable/articleshow/66061982.cms"
"57","Raising the bar for residential luxury","Slideshow
13
OZONE GROUP RECEIVES AWARDS FOR MOST ASPIRATIONAL LIFESTYLE PROJECT 2018 AND BEST AFFORDABLE PREMIUM RESIDENTIAL PROJECT 2018 (Chennai)
Ozone Group has relentlessly sought to offer its discerning clientele a higher quality of life and redefined their standard of living through innovative real estate products. Their reputation for excellence has been built through an unvarying focus on the 3 core values of Customer Centricity, Quality and Transparency. Ozone Group will continue to break new ground and take path-breaking initiatives to expand the ever-growing network of happy families bonded to them. Standing at the forefront on design, aesthetics, functionality, infrastructure and eco-friendliness, the company is set to win the 'Most Aspirational Lifestyle Project' for The Metrozone and 'Best Affordable Premium Residential Project 2018 (Chennai)' for their project Greens, at the prestigious Times Business Awards 2018.

LUXURY THAT IS A CLASS APART

Located at the heart of Chennai's upmarket area, Anna Nagar, The Metrozone is truly a well-established landmark in a most-sought after neighbourhood. Set across an expanse of 40 acres, the premium project is already home to renowned doctors, film personalities, industrialists and corporate honchos.

The towering edifices of Phase I and Phase II of the project have changed the city's skyline, and currently offer over 650 families a lifestyle beyond par. The Metrozone Phase III is all set for handover and it will soon offer the privileged few a home with unmatched luxury.

Strategically located in close proximity to the two metro stations at Koyembedu and Thriumangalam, and hosting the prestigious VR Chennai (Mall) in its premises, ensures The Metrozone is one of the most sought-after projects in the city and makes for a smart investment decision as well.

Live life king size in the sprawling 2, 3 and 4 BHK apartments and penthouses that boast of the best specifications and contemporary design for opulent living. Taking luxury to the next level with amenities including 5 swimming pools, ample open space and expansive parking bays.

BEST IN CLASS AMENITIES:

62,000 sq.ft Clubhouse
Access Control at Entry to Towers
24 hr Purified Water Supply
3 international quality indoor Badminton courts
Comprehensive Round the Clock Maintenance
Basement Car Parking
Crèche
Squash Court
5 Swimming Pools with 1 exclusively for women
Jogging Track
Several Play Areas for Children
Billiards Room
A LIFETIME OF BLISS AWAITS

Situated in close proximity to Elcot SEZ and the IT nerve centre of Shollingnallur, Greens is the IT professional's dream come true. Apart from being just a stone's throw from prominent software companies, the project also offers easy access to renowned schools and hospitals.

Spread across 30 acres of land, Greens Phase I is already home to numerous IT professionals and their families. Part of phase II is ready for handover and the balance will be handed over early next year progressively.

The residential project offers a wide range of 1, 2, 2.5, 3 and 4 BHK homes, to ensure you choose the one best suits your requirements. Extending between 657 sq.ft. and 2566 sq.ft., the apartments at Greens offer world class amenities for a high standard of living, at an affordable price tag.

This elite development is one of the most sought-after residential destinations near the IT Highway as it offers excellent value for money. Prepare for a lifetime of comfort, peace and bliss in the apartment towers designed impeccably to improve the quality of your life.

BEST IN CLASS AMENITIES:

Clubhouse
Meditation Centre
Sports Facility
Kids Play Area
Swimming Pool
Gym
Landscaped Gardens and Parks

For further details contact:

63 G.N.Chetty Road,

T.Nagar, Chennai - 600 017.

Phone: +91 9789064307/ +91 7550081835

Website: www.ozonegroup.com","https://timesofindia.indiatimes.com/business/business/india-business/raising-the-bar-for-residential-luxury/articleshow/65961610.cms"
"58","Government ups import duty on telecom gear to trim trade deficit","NEW DELHI: The government on Thursday raised customs duty on eight components and equipment used by the telecom sector as it sought to reduce the dependence on imported goods in a sector with burgeoning demand, which could outstrip the value of oil imports in the coming years.

This is the second round of duty increase in as many weeks to cut down on what is viewed as ""non-essential"" imports and save precious dollars at a time when the trade and the current account deficit are widening and piling pressure on the rupee, which has plunged over 15% against the US dollar, making it the worst performing Asian currency so far in 2018.

The increase in import tariff will impact prices of key equipment such as base stations, optical transport equipment and Voice over Internet Protocol (VoIP) gear. The government has already raised the import duty on mobile phones, which have been spared in this round, tax consultants said.



""The increased import duty rates on some of these products would entail an additional burden on the telecom industry, where these goods are imported,"" said Abhishek Jain, tax partner at consulting firm EY.


India's telecom equipment imports were estimated at close to $22 billion during the last financial year, according to data compiled by the Telecom Regulatory Authority of India (Trai). During this period, oil imports were pegged at $88 billion, and are expected to rise significantly this year due to a spike in global prices, which continue to hover above the $80-per-barrel mark.


The only positive is the increased assembly of mobile phones in the country, with several global players such as Samsung and Xiaomi setting up units here, while other such as Apple are yet to firm up plans, despite being in talks for several years.



In the last round, the government had increased import duty on air conditioners, washing machines, refrigerators, textiles and diamonds in an attempt to trim current account deficit, which is the difference between exports and imports and other inflows such as investments and remittances.


The measures were, however, seen to be meagre as the value of these imports were estimated at a little over $12 billion, with trade experts fearing that the source of shipments would move to countries such as Vietnam and Korea with which India has free trade agreements.","https://timesofindia.indiatimes.com/business/business/india-business/govt-ups-import-duty-on-tele-gear-to-trim-trade-deficit/articleshow/66172332.cms"
"59","Ericsson row: RCom says relief from TDSAT, can proceed with spectrum sale sans bank guarantee","NEW DELHI: Reliance Communications said Wednesday it has got relief from telecom tribunal and can now complete its planned spectrum sale, whose proceeds will be used to make payments to Ericsson India and RITL minority investors. RCom, in a regulatory filing to the BSE, said it will receive Rs 975 crore from sale of spectrum, and that it will pay Ericsson Rs 550 crore and RITL (Reliance Infratel) minority investors Rs 230 crore from the spectrum trading proceeds.

""Reliance Communications has been granted relief by the...Telecom Disputes Settlement and Appellate Tribunal (TDSAT) vide its interim order dated 1 October 2018, whereby...TDSAT has stayed the demand of bank guarantee of Rs 2,900 crore by the Department of Telecommunications,"" it said.

The Anil Ambani promoted RCom noted it had challenged the ""unjustly sought security for the alleged demands"" by the Telecom Department with regard to spectrum usage charges.

""After multiple hearings since August 28, 2018 the Hon'ble TDSAT, vide its interim order dated October 1, 2018 has stayed the said demand and directed DoT to expeditiously grant its approval for trading of the spectrum,"" RCom added.

The debt-laden firm pointed out that 38 secured lenders of the group have already approved the sale of the said spectrum.

""...and the proceeds thereof will be used for making payments to Ericsson India Private Limited and to RITL Minority Investors, as per settlement terms,"" it said.

The company, yesterday, said it had learnt that unsecured creditor Ericsson India had filed a contempt petition on October 1, in Supreme Court in relation to the settlement amount of Rs 550 crore to be paid by RCom.

RCom had also stated that it filed an application on September 28 in the apex court seeking 60 more days for making payment to the Swedish telecom equipment maker.

That matter is slated to be heard on October 4, it pointed out.


""The extension has been sought purely due to the fact that, as approved by 38 secured lenders, and as per RCOM's undertaking, Ericsson is to be paid from the sales proceeds of spectrum being traded by RCom, and such sale could not be completed as yet owing to factors beyond the control of RCOM,"" RCom has stated in the filing on Tuesday.


The company was, at that time, awaiting the copy of the order passed by TDSAT.


Last year, Reliance Communications (RCom) signed a pact with Reliance Jio for sale of wireless spectrum, tower, fibre and media convergence nodes assets - the proceeds of which were to be used to pare debt.


From that deal, RCom has thus far announced the completion of the sale of optical fibre assets worth Rs 3,000 crore and sale of its media convergence nodes worth Rs 2,000 crore to Mukesh Ambani-backed Reliance Jio Infocomm.","https://timesofindia.indiatimes.com/business/business/india-business/ericsson-row-rcom-says-relief-from-tdsat-can-proceed-with-spectrum-sale-sans-bank-guarantee/articleshow/66055435.cms"
"60","Ericsson petitions Supreme Court to prevent Anil Ambani from leaving India over pending dues","NEW DELHI: Swedish telecom equipment company Ericsson has petitioned the Supreme Court to prevent Anil Ambani and two senior executives from his group from leaving the country after accusing them of willfully defaulting in previously- promised payment of Rs 550 crore + by alleged abuse of process of law.

The company was to get the payment in lieu of the business it had done with the embattled Anil Ambani group that has debt running up to Rs 45,000 crore.

Ericsson had earlier agreed to scale down its dues towards Ambani’s group from Rs 1,600 crore to Rs 550 crore as part of a court-monitored settlement which promised the payment by September 30 this year. However, since the payment did not come from RCom, it has decided to approach the top court on the matter once again.

Ericsson settlement deal row: RCom seeks 60 days more for payment citing pending spectrum sale


“They have no respect for the law of the nation, and have abused the process of law,” Ericsson said, requesting the court to initiate contempt proceedings against the Indian company and its management, while preventing them from leaving the country. “… prevent any of these persons from leaving the country without the specific permission of this court… these directions are necessary to secure the ends of justice.”


Anil Ambani had managed to strike a deal with elder brother Mukesh Ambani’s Reliance Jio with expected inflows of up to Rs 25,000 crore by sale of assets such as spectrum, tower, and fibre. However, the deal has faced trouble at the telecom ministry which is seeking bank guarantees worth Rs 2,900 crore from the company over spectrum usage charges before allowing it.



In a statement to the stock exchange, Anil’s Reliance Communications (RCom) termed Ericsson’s latest petition as “unwarranted” and said it has sought an extension of 60 days to make the payment. This, it said, was warranted since it has decided to challenge the telecom ministry’s demand of bank guarantees.


Read also in Marathi","https://timesofindia.indiatimes.com/business/business/india-business/ericsson-petitions-supreme-court-to-prevent-anil-ambani-from-leaving-india-over-pending-dues/articleshow/66043830.cms"
"61","BSNL to introduce 4G service in Tripura, 2 other northeast states","AGARTALA: The Bharat Sanchar Nagar Limited (BSNL) will introduce 4G mobile service in Tripura and two other north eastern states soon, an official said here Tuesday.

The BSNL will introduce 4G mobile service in Tripura, Meghalaya and Mizoram in next three months, the official said, adding an order for procuring equipments has already been placed and hopefully they will be delivered within next two and half months.


Confirming the plan, Assistant General Manager of BSNL, Tripura SSA, Bikash Sarkar said BSNL want to provide quality service to its subscribers with affordable price.


""BSNL authority has approved to introduce 4G mobile service in Tripura along with two other NE states,"" he said.

Currently BSNL is using 10 GB bandwidth and it could be enhanced to even 40 GB depending on demand.


BSNL in association with Bharat Broadband Networking Ltd (BBNL) is working on an ambitious project to expand internet connectivity to the gram panchayat level in the state, the official added.","https://timesofindia.indiatimes.com/business/business/india-business/bsnl-to-introduce-4g-service-in-tripura-2-other-northeast-states/articleshow/66042537.cms"
"62","Telecom service providers must give high level of consumer satisfaction: PM Modi","NEW DELHI: Telecom service providers should ensure a ""high level"" of consumer satisfaction, Prime Minister Narendra Modi said on Wednesday while reviewing resolution of grievances in the sector, according to a statement from his office.

He was chairing the 29th interaction through 'Pragati' - an information and communication technology-based, multi-modal platform for pro-active governance and timely implementation of various projects.

Modi was briefed on the progress made in grievance resolution, including technology interventions made recently.

""The Prime Minister said that resolution of issues related to the telecom sector should be based on latest technological solutions. He emphasised that service providers must provide a high level of consumer satisfaction,"" the statement said.

The PM also reviewed the progress of eight important infrastructure projects in the railway, urban development, road, power, and coal sectors.

These projects are spread over several states including Uttar Pradesh, Jammu and Kashmir, Haryana, Gujarat, Maharashtra, Karnataka, Jharkhand, Odisha, and West Bengal.

The Prime Minister reviewed the progress made in the working of the Pradhan Mantri Khanij Kshetra Kalyan Yojana, especially in the working of District Mineral Foundations.


Noting that significant resources are now available to several mineral-bearing districts, he urged officials, both at the Centre and state levels, to ensure that the funds are utilised to bring about a qualitative improvement in the quality of life, and ""ease of living"" of people in these districts.

He also noted that this is an opportunity to bring the aspirational districts out of their chronic development deficit, the statement said.


The 28 'Pragati' meetings so far have seen a cumulative review of projects with a total investment of over Rs 11.75 lakh crore.","https://timesofindia.indiatimes.com/business/business/india-business/telecom-service-providers-must-give-high-level-of-consumer-satisfaction-pm-modi/articleshow/65969791.cms"
"63","Government extends deadline for filing ITR, audit report till October 31","NEW DELHI: The government on Monday once again extended the deadline to file Income Tax Return (ITR) and audit report for financial year 2017-18. The new due date is now October 31 from October 15 earlier.


The Central Board of Direct Taxes (CBDT) had received representations from stakeholders seeking extension of the last date for filing of returns by taxpayers whose accounts have to be audited.


""Upon consideration of representations from various stakeholders, CBDT further extends the ‘due date’ for filing of Income Tax Returns as well as reports of Audit (which were required to be filed by the said specified date) from October 15, 2018 to October 31, 2018 in respect of the said categories of taxpayers. However, as specified in earlier order dated 24.09.2018, assessees filing their return of income within the extended due date shall be liable for levy of interest as per provisions of section 234A of the Income-tax Act, 1961,"" the CBDT said in a statement.

As per data released by CBDT earlier, ITR filing by salaried taxpayers and those opting for presumptive income scheme surged 71 per cent to 5.42 crore till August 31. These categories of taxpayers had to furnish their ITRs for financial year 2017-18 by last month.


(With inputs from PTI)","https://timesofindia.indiatimes.com/business/business/india-business/government-extends-deadline-for-filing-itr-audit-report-till-october-31/articleshow/66122577.cms"
"64","Link investments to goals, not to market situations","When the stock markets are volatile, you always hear conflicting views. As risk is an important part of investing, it is easier to discuss risk when the going is good. But, when simple investors see the price of their holdings fall each day, it is tough to make decisions. Here are some pointers to think about.

First, avoid the temptation to time the markets. Many investors are convinced that if they did not get the timing right, they would make no money. People who booked profits have allocated too much to a specific product. What would you do with the profits that you book? If you are reinvesting, you are adjusting the amount and that is revision. If you are keeping the money in the bank, that is rebalancing. So, consider your choices strategically, and not tactically. Align your decisions to your goals, not the markets.

Second, do not try to catch a falling knife. Professional investors have the benefit of systems that track their positions and profits. They have to implement tactics that can help them compete in a tough market. Simple investors, saving for life’s goals, should not take risks with falling markets.

Third, act with deliberation. Do not get carried away by the panic selling seen in trading counters. Traders take short-term positions and pay margins and incur interest costs on open positions. As prices fall, it is tougher to find money for margin while losing on an open position. That is why they sell quickly and panic in a market crash. Don’t imagine yourself in a position that is not your reality. Your funds are yours and not borrowed.

Fourth, a falling tide takes all. After the IL&FS fiasco, non-banking stocks fell due to the fear of downgrades and defaults across the board. This means that the market is reworking the valuation of stocks, based on new information. It is not an immediate buying opportunity, though many will be tempted to see good stocks selling at lower prices. A bad balance sheet cannot be corrected overnight. Do not buy or sell in haste.

Fifth, watch carefully for clues. When the noise settles down, and there is an actual plan of action about the defaulting large business, only then real recovery will begin. So, it is not necessary for long-term investors to act preemptively.

Sixth, evaluate what you have carefully. If your stocks are falling steeply and failing to recover even with good news, you may have to book your losses. In a risky market, quality matters the most. Do not hold junk, accept your mistakes and correct them.


Seventh, if you are a systematic investor, putting in small amounts in a diversified mutual fund every month, your strategy is good enough. The value of your holdings will fall as the markets fall, but that should not worry you if your financial goals are into the future. Do not discontinue your SIP.


Eighth, if you have a financial goal that is immediate, and are stuck in equity because you wanted to make some quick gains, you are in bad luck. Such events show up the risks inherent in trying to make above average returns. For simple investors it is good for the money to make average returns. Simple and boring is a good investment strategy.

Ninth, if you have a lump sum to invest—sold a property, retirement proceeds—remain in cash. In a risky market, cash is the best choice. As the fog clears, the time to make investment will arrive. Do not let yourself be pushed into action. These are times when the best strategy is to do little, if at all.


The author is Chairperson of The Centre for Investment Education and Learning.","https://timesofindia.indiatimes.com/business/business/india-business/link-investments-to-goals-not-to-market-situations/articleshow/66113402.cms"
"65","Don’t tinker with your SIPs even as the markets are down","NEW DELHI: Fear has returned to Dalal Street. Caught in a perfect storm of weak macro-economic numbers, the IL&FS crisis and fear of more defaults, markets have retreated more than 15 per cent from their alltime high levels achieved in the last week of August. The 806-point drop in the Sensex + on 4 October was the fifth biggest single-day loss registered by the BSE benchmark in the past five years.

In Mumbai, newbie investor Rashmi Rajagopal is feeling jittery about her portfolio of equity funds. She started investing in equity funds about a year ago. “My portfolio grew handsomely till last month, but is now in the red. Frankly, I don’t know whether I should stop my SIPs, withdraw my money or continue investing,” says the 44-year-old marketing manager.

Took control of IL&FS to avert 'catastrophic' damage, says government

It’s a dilemma small investors like Rajagopal face every time the markets tumble. Unfortunately, they usually end up making the wrong choices. Some stop their SIPs in equity funds while others redeem their investments to avoid further losses. “Investors who started SIPs this year will obviously be in the red. But if they redeem now, they will turn temporary losses into permanent ones,” cautions Raj Khosla, Managing Director, MyMoneyMantra.


MARKET TIMING IS A MYTH

Volatility is inherent to equities. It is practically impossible to predict how markets will behave on a certain day. ET Wealth back-tested to see whether mutual fund investors should try to time the market by getting out before they crash. An investor who started SIPs in a diversified equity fund five years ago and continued investing irrespective of market movements would have earned a return of 10.5 per cent. But an investor who managed to avoid the 10 biggest falls in the Sensex by getting out a day before the crash would have earned 13.8 per cent returns (see graphic).

The findings of the study suggest that timing the market can yield good profits. But the study has assumed that Perfect Timer was able to correctly predict all the 10 market crashes. Besides the impeccable clairvoyance, he also had the guts to reinvest the entire redemption amount on the next SIP date. “He is an absolute Nostradamus. We should hire him as a fund manager,” jokes the CEO of a large mutual fund house.

In the real world, one doesn’t get it right all the time. Even if Perfect Timer missed one of the crashes, some of the gains would have been shaved off from the overall returns. Also, an investor who got jittery by a 2-3 per cent fall in the index would probably not reinvest in a hurry. Cautious Timer is assumed to have skipped one SIP after the crash before he gathered courage to re-enter the market. He reinvested the redeemed amount along with the missed SIP on the following SIP date. Not surprisingly, he did not make more than what Regular Investor earned by simply continuing his SIPs over the five-year tenure.

SHOULD YOU BE BULLISH?

Few realise that if their goals are very long-term, a fall in the market today is actually an opportunity to buy more at lower prices. By that logic, people should be rushing to invest every time markets plunge. “My goals are 15-20 years away so these short-term dips don’t bother me much. In fact, I see market crashes as opportunities and put in lump sum amounts to supplement my SIPs when markets are down,” says Pune-based Amol Mahulikar. The 41-year-old IT professional is saving for his kids’ higher education and his own retirement.


This makes obvious sense, but it is best not to tinker with your ongoing SIPs. The Bullish Timer in our study invested more on the day of the crash by advancing the next month’s SIP. He makes marginally more than the Regular SIP investor.


INVESTMENT HORIZON MATTERS



It is often said that when it comes to long-term investing, no other asset class can match the potential of equities. At the same time, equities are not a good choice if your goal is very near. Financial planners say the tenure of the investment is critical. “Investors with short-term goals (1-2 years away) should stay clear of equity-oriented instruments for they are risky,” says Deepti Goel, Associate Partner, Alpha Capital.


On the other hand, if the goal is more than 8-10 years away, one should avoid fixed income investments for they can’t match the returns that equities can offer. Stock market corrections should not push investors away from the wealth creation potential of equities.","https://timesofindia.indiatimes.com/business/business/india-business/dont-tinker-with-your-sips/articleshow/66113370.cms"
"66","Government extends deadline for filing Income Tax return, audit report till October 15","NEW DELHI: The government on Monday extended by a fortnight till October 15 the deadline for filing Income Tax return (ITR) and audit report for financial year 2017-18.


The Central Board of Direct Taxes (CBDT) had received representations from stakeholders seeking extension of the last date for filing of returns by taxpayers whose accounts have to be audited.


“The CBDT extends the ‘due date' for filing of ITRs as well as reports of Audit (which were required to be filed by the said specified date) from September 30, 2018 to October 15, 2018 in respect of the said categories of taxpayers,” the CBDT said in a statement.



However, there shall be no extension of the due date for the purpose of section 234A (Explanation 1) of the I-T Act, 1961 pertaining to interest for defaults in furnishing return, and the assessee shall remain liable for payment of interest as per provisions of section 234A of the Act, it added.


As per data released by CBDT earlier, ITR filing by salaried taxpayers and those opting for presumptive income scheme surged 71 per cent to 5.42 crore till August 31. These categories of taxpayers had to furnish their ITRs for financial year 2017-18 by last month.","https://timesofindia.indiatimes.com/business/business/india-business/government-extends-deadline-for-filing-itr-audit-report-till-october-15/articleshow/65935669.cms"
"67","How to win financial freedom","A lot of people ask for different kinds of financial advice. And, there’s one request that is asked often and is really hard to respond to, and this has to do with financial independence. It may appear to be a vague term, but signifies roughly similar things to different people.

There are many degrees of financial freedom, and the highest is not having to work to earn for the rest of your life. While there are many who do not have to work but for most of us, it takes our entire working lives to reach that stage, if at all we reach it.

The simple fact is that if we save and invest with a modicum of planning, lesser degrees of financial freedom can be achieved earlier in life, and can be just as rewarding.

However, with many among the urban middle-class suddenly losing their jobs, India is clearly passing through a job crisis. Youngsters are finding it difficult to find jobs, or are forced to accept low-quality employment. Middle-level executives are being shunted out of employment because employers think they can be replaced at a lower cost. Things were different earlier as most salaried people were confident in their jobs and sure of frequent increments.


One can’t predict when the employment situation will change for the better. However, those of us who change their attitude towards money, savings and personal finance will be much happier, and will be able to navigate through this new, uncertain world much more easily.


Unfortunately, the proportion of younger earners in their 20s and 30s who save, is quite low. In fact, as soon as people start earning, they take on loan EMIs, essentially spending future savings today. The way out, whether the job environment improves or not, is saving as much as possible at the beginning of one’s career. This will immeasurably improve one’s finances later. Those who have savings that are equivalent to even a year or two’s expenses (including any loan EMIs) feel much more relaxed about their careers.
TOP COMMENT
The article is incomplete, it doesn''t provide any specific suggestions or plan to achieve the financial freedom.. Why such below standard articles are published..?
Basant Choubey


The first step to garner enough savings is to save, and the second step is to save enough. Unfortunately, many of us don’t get started for years after we start earning. Given the hyper-persuasive consumerist culture that surrounds us, it’s not easy to start—and there’s no other way to achieve financial independence.


The author is the Founder and CEO of Value Research","https://timesofindia.indiatimes.com/business/business/india-business/how-to-win-financial-freedom/articleshow/65650639.cms"
"68","SpiceJet inducts plane with onboard WiFi; to start service after government approval","SpiceJet has inducted the first aircraft by any Indian carrier that is equipped to provide onboard WiFi in its fleet. Now once the government completes the long-pending process of Internet-in-sky, domestic flyers can also surf the net.

The airline has inducted its first Boeing 737 Max aircraft. SpiceJet had ordered up to 205 of these planes last year in a deal worth $22 billion. Each of SpiceJet's Max will be ""equipped with Satcom to enable internet on board services,"" it said. Boeing claims the Max is 14% more fuel efficient than earlier generation B737s and will have reduced maintenance costs. The low-cost carrier plans to expand its network with this plane, including flying it to Hong Kong from next month. Incidentally, the first aircraft's registration is VT-MAX.

SpiceJet chairman Ajay Singh said: ""We are excited to take delivery of our very first 737 MAX 8. (This) is a huge milestone in SpiceJet’s journey. These new airplanes will enable us to open new routes, while reducing fuel and engineering costs, as well as emissions. The 737 MAX will dramatically reduce noise pollution and greenhouse gas emissions. Passengers will benefit from a large number of premium seats and, for the first time in India, broadband internet on board.”




SpiceJet says its MAX aircrafts comes equipped with Satcom that will enable internet on board services as soon as regulatory and government approvals are in place. The MAX 8 can fly up to 3,500 nautical miles which is approximately 19% more than 737-800 enabling the airline to fly to newer destinations.



""SpiceJet’s 737 MAX 8 comes with all-new interiors. Inspired by the 787 Dreamliner’s advanced aesthetics.... Instead of shelf-type stow compartments bordering the aisle, the 737 Boeing Sky Interior features stow bins that tuck up and are out of the way when closed. This results in a roomier, more open in-flight environment with unobstructed views, whether passengers are standing or seated,"" the airline said.


""An advanced light-emitting diode lighting scheme washes the ceiling with blue light, which suggests an open sky overhead and makes the airplane feel more spacious, besides... larger windows,"" it added.","https://timesofindia.indiatimes.com/business/business/india-business/spicejet-inducts-plane-with-onboard-wifi-to-resume-service-after-government-approval/articleshow/66175491.cms"
"69","AirAsia India appoints Sunil Bhaskaran as new CEO","NEW DELHI: No-frills airline AirAsia India has appointed Tata group veteran Sunil Bhaskaran as chief executive officer and managing director, according to a release.


The airline is a joint venture between Tata Sons and Malaysia's AirAsia Berhad.


Bhaskaran's appointment would be effective from November 15, AirAsia India said in a release Wednesday.



Currently, he is vice president of corporate services at Tata Steel and has over three decades of experience in the fields of manufacturing, export and commercial operations with the Tata group.


The airline operates with a fleet of 19 aircraft.","https://timesofindia.indiatimes.com/business/business/india-business/airasia-india-appoints-sunil-bhaskaran-as-new-ceo/articleshow/66152520.cms"
"70","Air India revival package may be ready in a month: Official","HYDERABAD: The Centre is likely to finalise a revival package for the ailing Air India in a month, a top official of the civil aviation ministry said Tuesday assuring ""need-based"" support to the debt-laden carrier.

Civil aviation secretary, RN Choubey also said the safety audit that the Director General of Civil Aviation ordered on domestic airlines ""did not find any backlog of any safety steps that they should have taken.""

""Whenever there is a need for financial support to Air India, it will be examined on need basis and such financial support on need basis will be provided. I only wish to tell you that all support will be provided.

Air India's competitiveness and efficiency will not be compromised. We have nearly finalised the package and there will not be any problem for Air India. Within this month yes. Certainly,"" Choubey told reporters here.

He was responding to a query about the revival package for Air India.

He said the disinvestment of Air India may be possible only after the macroeconomic conditions and market conditions are favourable and expected that the airlines would improve its efficiency and operational capabilities.


The official further said the rising fuel prices and sliding Rupee against Dollar, impacted the profitability of the industry during the past two quarters and the ministry was also working separately on various measures to support the airlines sector in general.


""The intention is to bring down the cost. You must appreciate that the cost of operations has gone up because the rental has gone up on account of devaluation of Rupee and fuel prices have also led to the cost increase in operations.



So our intention is to bring down the cost. Thats what we are wanting to provide,"" he said.


On the crisis-hit Jet Airways, he said the carrier has not approached the government for any support and it (government) ""is monitoring the situation.""","https://timesofindia.indiatimes.com/business/business/india-business/air-india-revival-package-may-be-ready-in-a-month-official/articleshow/66150740.cms"
